QueryDate,QueryHour,NeededTimeMilliSec,ResponseLength,Query
2018-11-14,11:19:19:2420,319,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:19:5620,238,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:19:8010,264,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:20:0662,280,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:20:3470,281,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:20:6292,221,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:20:8518,201,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:21:0534,196,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:21:2508,198,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:19:21:4497,197,26077,http://tiles.itinero.tech/14/8398/5463.geojson
