QueryDate,QueryHour,NeededTimeMilliSec,ResponseLength,Query
2018-11-14,11:21:04:8349,274,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:05:1097,210,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:05:3212,215,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:05:5368,337,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:05:8755,405,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:06:2817,307,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:06:5903,196,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:06:7879,197,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:06:9857,466,26077,http://tiles.itinero.tech/14/8398/5463.geojson
2018-11-14,11:21:07:4535,329,26077,http://tiles.itinero.tech/14/8398/5463.geojson
